22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:45;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.41;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.41;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;0;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;1;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
22 16:18:46;2;2.42;[[0.0, 500.0], [0.0, 150.0], [0.0, 100.0], [0.0, 100.0]]
